id,exchange,symbol,unix,price,amount,sell
168151061,bn,btcusdt,1570150168712,8125.49,0.249179,false
168151062,bn,btcusdt,1570150168721,8125.81,0.034351,false
168151063,bn,btcusdt,1570150168721,8125.92,0.025684,false
168151064,bn,btcusdt,1570150169573,8125.76,0.020216,false
168151065,bn,btcusdt,1570150169573,8125.92,0.039905,false
168151066,bn,btcusdt,1570150170432,8125.92,0.060087,false
168151067,bn,btcusdt,1570150170788,8125.59,0.073085,true
168151068,bn,btcusdt,1570150171263,8125.92,0.060091,false
168151069,bn,btcusdt,1570150172104,8125.92,0.042201,false
168151070,bn,btcusdt,1570150172104,8125.99,0.017871,false
168151071,bn,btcusdt,1570150172616,8125.99,0.001353,false
168151072,bn,btcusdt,1570150172927,8125.99,0.334618,false
168151073,bn,btcusdt,1570150172935,8126.22,0.003,false
168151074,bn,btcusdt,1570150172935,8126.58,0.002412,false
168151075,bn,btcusdt,1570150172935,8126.61,0.001503,false
168151076,bn,btcusdt,1570150172935,8126.87,0.001764,false
168151077,bn,btcusdt,1570150172935,8127.3,0.00297,false
168151078,bn,btcusdt,1570150172935,8127.44,0.001653,false
168151079,bn,btcusdt,1570150172935,8127.99,0.046735,false
168151080,bn,btcusdt,1570150172962,8127,0.001987,true
168151081,bn,btcusdt,1570150173041,8127.02,0.02509,true
168151082,bn,btcusdt,1570150173114,8127.03,0.038139,true
168151083,bn,btcusdt,1570150173114,8127.02,0.211103,true
168151084,bn,btcusdt,1570150173149,8127.04,0.004165,true
168151085,bn,btcusdt,1570150173223,8127.05,0.038139,true
168151086,bn,btcusdt,1570150173223,8127.04,0.260618,true
168151087,bn,btcusdt,1570150173223,8127,0.010585,true
168151088,bn,btcusdt,1570150173239,8127,0.159184,true
168151089,bn,btcusdt,1570150173269,8127.06,0.002408,true
168151090,bn,btcusdt,1570150173275,8127.06,0.035732,true
168151091,bn,btcusdt,1570150173334,8127.07,0.03814,true
168151092,bn,btcusdt,1570150173775,8127.62,0.060084,false
168151093,bn,btcusdt,1570150174619,8127.89,0.060123,false
168151094,bn,btcusdt,1570150174995,8127.77,0.001243,true
168151095,bn,btcusdt,1570150175078,8126.95,0.343061,true
168151096,bn,btcusdt,1570150175464,8127.89,0.060051,false
168151097,bn,btcusdt,1570150176315,8127.89,0.029567,false
168151098,bn,btcusdt,1570150176315,8127.94,0.030437,false
168151099,bn,btcusdt,1570150176424,8127.89,0.002934,false
168151100,bn,btcusdt,1570150177013,8127.89,0.079955,false
168151101,bn,btcusdt,1570150177173,8127.89,0.045311,false
168151102,bn,btcusdt,1570150177173,8127.94,0.014785,false
168151103,bn,btcusdt,1570150177199,8126.03,0.012266,true
168151104,bn,btcusdt,1570150177920,8126.1,0.008608,true
168151105,bn,btcusdt,1570150178029,8127.9,0.060079,false
168151106,bn,btcusdt,1570150178715,8127.3,0.3131,false
168151107,bn,btcusdt,1570150178891,8127.9,0.059457,false
168151108,bn,btcusdt,1570150178891,8127.94,0.000674,false
168151109,bn,btcusdt,1570150179755,8127.9,0.059457,false
168151110,bn,btcusdt,1570150179755,8127.94,0.000647,false
168151111,bn,btcusdt,1570150180619,8127.89,0.010601,false
168151112,bn,btcusdt,1570150180619,8127.94,0.0495,false
168151113,bn,btcusdt,1570150180775,8126.1,0.004362,true
168151114,bn,btcusdt,1570150181486,8127.92,0.010601,false
168151115,bn,btcusdt,1570150181486,8127.94,0.04945,false
168151116,bn,btcusdt,1570150182209,8126.75,0.219033,true
168151117,bn,btcusdt,1570150182336,8127.93,0.003657,false
168151118,bn,btcusdt,1570150182336,8127.94,0.056382,false
168151119,bn,btcusdt,1570150183184,8127.94,0.060125,false
168151120,bn,btcusdt,1570150183862,8127.94,0.008062,false
168151121,bn,btcusdt,1570150184025,8127.94,0.029938,false
168151122,bn,btcusdt,1570150184025,8127.98,0.030121,false
168151123,bn,btcusdt,1570150184354,8126.2,0.012266,true
168151124,bn,btcusdt,1570150184876,8127.88,0.060136,false
168151125,bn,btcusdt,1570150185026,8126.36,0.01239,true
168151126,bn,btcusdt,1570150185308,8127.8,0.020501,false
168151127,bn,btcusdt,1570150185336,8126.52,0.043662,true
168151128,bn,btcusdt,1570150185458,8126.55,0.034282,true
168151129,bn,btcusdt,1570150185499,8127.12,0.125475,false
168151130,bn,btcusdt,1570150185553,8126.57,0.038129,true
168151131,bn,btcusdt,1570150185653,8126.57,0.03046,true
168151132,bn,btcusdt,1570150185717,8127.74,0.059991,false
168151133,bn,btcusdt,1570150185717,8127.76,0.000133,false
168151134,bn,btcusdt,1570150186574,8127.76,0.060111,false
168151135,bn,btcusdt,1570150187106,8126.62,0.001243,true
168151136,bn,btcusdt,1570150187423,8127.76,0.011677,false
168151137,bn,btcusdt,1570150187423,8128.34,0.00151,false
168151138,bn,btcusdt,1570150187423,8128.49,0.001246,false
168151139,bn,btcusdt,1570150187423,8128.6,0.0456,false
168151140,bn,btcusdt,1570150187508,8128.6,0.005022,false
168151141,bn,btcusdt,1570150187643,8126.7,0.251306,true
168151142,bn,btcusdt,1570150187643,8126.63,0.3,true
168151143,bn,btcusdt,1570150187643,8126.56,0.03814,true
168151144,bn,btcusdt,1570150187643,8126.3,0.084536,true
168151145,bn,btcusdt,1570150187643,8126.01,0.584786,true
168151146,bn,btcusdt,1570150187643,8126,0.123061,true
168151147,bn,btcusdt,1570150187643,8125.34,0.050559,true
168151148,bn,btcusdt,1570150187643,8125.33,0.030558,true
168151149,bn,btcusdt,1570150187643,8125.3,0.119936,true
168151150,bn,btcusdt,1570150187681,8125.3,0.417118,false
168151151,bn,btcusdt,1570150188273,8128.4,0.060105,false
168151152,bn,btcusdt,1570150188618,8126.7,0.385942,false
168151153,bn,btcusdt,1570150189043,8125.92,0.048694,true
168151154,bn,btcusdt,1570150189141,8125.92,0.00932,true
168151155,bn,btcusdt,1570150189141,8128.47,0.060102,false
168151156,bn,btcusdt,1570150189991,8128.47,0.048786,false
168151157,bn,btcusdt,1570150189991,8128.49,0.011352,false
168151158,bn,btcusdt,1570150190860,8128.42,0.060028,false
168151159,bn,btcusdt,1570150191718,8128.42,0.027945,false
168151160,bn,btcusdt,1570150191718,8128.49,0.032081,false
168151161,bn,btcusdt,1570150191865,8128.4,0.001243,true
168151162,bn,btcusdt,1570150191865,8126,0.001218,true
168151163,bn,btcusdt,1570150192543,8126,0.001484,true
168151164,bn,btcusdt,1570150192587,8128.24,0.050253,false
168151165,bn,btcusdt,1570150192587,8128.31,0.009829,false
168151166,bn,btcusdt,1570150193465,8128.18,0.030201,false
168151167,bn,btcusdt,1570150193465,8128.31,0.02987,false
168151168,bn,btcusdt,1570150194339,8128.2,0.017833,false
168151169,bn,btcusdt,1570150194339,8128.31,0.042245,false
168151170,bn,btcusdt,1570150195210,8128.22,0.008012,false
168151171,bn,btcusdt,1570150195210,8128.31,0.052105,false
168151172,bn,btcusdt,1570150196091,8128.22,0.060101,false
168151173,bn,btcusdt,1570150196601,8126.88,0.246263,true
168151174,bn,btcusdt,1570150196978,8128.15,0.004684,false
168151175,bn,btcusdt,1570150196978,8128.21,0.03814,false
168151176,bn,btcusdt,1570150196978,8128.22,0.017201,false
168151177,bn,btcusdt,1570150197551,8125.18,0.006348,true
168151178,bn,btcusdt,1570150197554,8125.18,0.061137,true
168151179,bn,btcusdt,1570150197756,8125.18,0.061137,true
168151180,bn,btcusdt,1570150197864,8128.13,0.055594,false
168151181,bn,btcusdt,1570150197864,8128.22,0.004467,false
168151182,bn,btcusdt,1570150198279,8125.31,0.004268,true
168151183,bn,btcusdt,1570150198749,8128.03,0.034515,false
168151184,bn,btcusdt,1570150198749,8128.11,0.025529,false
168151185,bn,btcusdt,1570150199157,8128.05,0.020339,false
168151186,bn,btcusdt,1570150199157,8128.11,0.082971,false
168151187,bn,btcusdt,1570150199157,8128.67,0.246042,false
168151188,bn,btcusdt,1570150199157,8129.32,0.001324,false
168151189,bn,btcusdt,1570150199157,8129.62,0.001518,false
168151190,bn,btcusdt,1570150199157,8129.72,0.5,false
168151191,bn,btcusdt,1570150199157,8129.73,0.249518,false
168151192,bn,btcusdt,1570150199636,8129.85,0.011998,false
168151193,bn,btcusdt,1570150199636,8129.98,0.048032,false
168151194,bn,btcusdt,1570150199740,8127.32,0.44487,false
168151195,bn,btcusdt,1570150200126,8126.78,0.002461,true
168151196,bn,btcusdt,1570150200533,8129.85,0.007067,false
168151197,bn,btcusdt,1570150200533,8129.99,0.053072,false
168151198,bn,btcusdt,1570150201435,8129.91,0.005177,false
168151199,bn,btcusdt,1570150201435,8129.99,0.054871,false
168151200,bn,btcusdt,1570150202297,8127.27,0.001245,true
168151201,bn,btcusdt,1570150202312,8129.97,0.060009,false
168151202,bn,btcusdt,1570150202558,8127.27,0.1,true
168151203,bn,btcusdt,1570150203339,8129.88,0.043062,false
168151204,bn,btcusdt,1570150203339,8129.97,0.027292,false
168151205,bn,btcusdt,1570150203470,8127.18,0.050398,true
168151206,bn,btcusdt,1570150204228,8129.89,0.025352,false
168151207,bn,btcusdt,1570150204228,8129.97,0.034673,false
168151208,bn,btcusdt,1570150204775,8129.9,0.001243,false
168151209,bn,btcusdt,1570150205058,8129.9,0.001243,false
168151210,bn,btcusdt,1570150205113,8129.9,0.033139,false
168151211,bn,btcusdt,1570150205113,8129.97,0.013516,false
168151212,bn,btcusdt,1570150205113,8130,0.013403,false
168151213,bn,btcusdt,1570150205113,8130,0.025308,false
168151214,bn,btcusdt,1570150205386,8129.91,0.002458,false
168151215,bn,btcusdt,1570150205480,8129.91,0.002458,false
168151216,bn,btcusdt,1570150205505,8127.46,0.00247,true
168151217,bn,btcusdt,1570150205593,8129.91,0.002458,false
168151218,bn,btcusdt,1570150205693,8129.91,0.002458,false
168151219,bn,btcusdt,1570150205794,8129.91,0.011205,false
168151220,bn,btcusdt,1570150205998,8129.91,0.000001,false
168151221,bn,btcusdt,1570150205998,8130,0.060078,false
168151222,bn,btcusdt,1570150206101,8127.77,0.270331,true
168151223,bn,btcusdt,1570150206123,8129.99,0.013351,false
168151224,bn,btcusdt,1570150206216,8127.88,0.01636,true
168151225,bn,btcusdt,1570150206649,8127.88,0.048195,true
168151226,bn,btcusdt,1570150206881,8129.98,0.060016,false
168151227,bn,btcusdt,1570150206975,8129.01,0.103266,false
168151228,bn,btcusdt,1570150207774,8129.98,0.060079,false
168151229,bn,btcusdt,1570150207990,8128.53,0.03813,true
168151230,bn,btcusdt,1570150207990,8128.52,0.114959,true
168151231,bn,btcusdt,1570150208082,8128.59,0.03813,true
168151232,bn,btcusdt,1570150208307,8128.04,0.138637,true
168151233,bn,btcusdt,1570150208307,8127.98,0.072385,true
168151234,bn,btcusdt,1570150208307,8127.63,0.073077,true
168151235,bn,btcusdt,1570150208677,8129.83,0.060112,false
168151236,bn,btcusdt,1570150209569,8129.83,0.060038,false
168151237,bn,btcusdt,1570150210474,8129.76,0.06007,false
168151238,bn,btcusdt,1570150210568,8129.76,0.00615,false
168151239,bn,btcusdt,1570150211382,8129.76,0.060087,false
168151240,bn,btcusdt,1570150211477,8129.76,0.026342,false
168151241,bn,btcusdt,1570150211477,8129.82,0.15,false
168151242,bn,btcusdt,1570150211477,8129.94,0.037415,false
168151243,bn,btcusdt,1570150212011,8129.94,0.000715,false
168151244,bn,btcusdt,1570150212011,8129.99,0.089946,false
168151245,bn,btcusdt,1570150212011,8130,0.051211,false
168151246,bn,btcusdt,1570150212011,8130.49,0.012832,false
168151247,bn,btcusdt,1570150212011,8130.49,0.006495,false
168151248,bn,btcusdt,1570150212184,8130.68,0.152973,true
168151249,bn,btcusdt,1570150212288,8130.68,0.083828,true
168151250,bn,btcusdt,1570150212294,8130.86,0.002894,false
168151251,bn,btcusdt,1570150212294,8130.88,0.005,false
168151252,bn,btcusdt,1570150212294,8131,0.002958,false
168151253,bn,btcusdt,1570150212294,8131.48,0.001245,false
168151254,bn,btcusdt,1570150212294,8132.04,0.048344,false
168151255,bn,btcusdt,1570150212402,8130.68,0.1395,true
168151256,bn,btcusdt,1570150212497,8130.68,0.1395,true
168151257,bn,btcusdt,1570150212501,8130.66,0.00262,true
168151258,bn,btcusdt,1570150212578,8130.69,0.024859,true
168151259,bn,btcusdt,1570150212682,8130.66,0.530522,true
168151260,bn,btcusdt,1570150212795,8130.66,0.444232,true
168151261,bn,btcusdt,1570150212888,8130.66,0.05432,true
168151262,bn,btcusdt,1570150213008,8130.66,0.011451,true
168151263,bn,btcusdt,1570150213124,8130.66,0.08539,true
168151264,bn,btcusdt,1570150213197,8131.94,0.060116,false
168151265,bn,btcusdt,1570150213213,8130.66,0.002409,true
168151266,bn,btcusdt,1570150213320,8130.67,0.003055,true
168151267,bn,btcusdt,1570150213448,8130.67,0.006555,true
168151268,bn,btcusdt,1570150213639,8130.67,0.00363,true
168151269,bn,btcusdt,1570150213809,8130.67,0.010676,true
168151270,bn,btcusdt,1570150214109,8131.69,0.001283,false
168151271,bn,btcusdt,1570150214109,8132.05,0.002676,false
168151272,bn,btcusdt,1570150214109,8132.06,0.002103,false
168151273,bn,btcusdt,1570150214109,8132.65,0.054031,false
168151274,bn,btcusdt,1570150214243,8131.02,0.004886,true
168151275,bn,btcusdt,1570150214773,8132.1,0.080554,false
168151276,bn,btcusdt,1570150215028,8132.68,0.060021,false
168151277,bn,btcusdt,1570150215094,8131.02,0.024574,true
168151278,bn,btcusdt,1570150215941,8132.68,0.060035,false
168151279,bn,btcusdt,1570150216610,8132.65,0.001242,true
168151280,bn,btcusdt,1570150216859,8132.68,0.060051,false
168151281,bn,btcusdt,1570150217004,8132.96,0.00135,false
168151282,bn,btcusdt,1570150217240,8132.16,0.281287,false
168151283,bn,btcusdt,1570150217395,8131.07,0.002027,true
168151284,bn,btcusdt,1570150217780,8132.96,0.060055,false
168151285,bn,btcusdt,1570150218707,8133.53,0.060105,false
168151286,bn,btcusdt,1570150219626,8133.03,0.001854,false
168151287,bn,btcusdt,1570150219626,8133.53,0.058246,false
168151288,bn,btcusdt,1570150220191,8131.94,0.26,false
168151289,bn,btcusdt,1570150220191,8132.03,0.052236,false
168151290,bn,btcusdt,1570150220563,8133.37,0.060027,false
168151291,bn,btcusdt,1570150220603,8133.37,0.008852,false
168151292,bn,btcusdt,1570150221033,8131.26,0.024983,true
168151293,bn,btcusdt,1570150221487,8133.37,0.004241,false
168151294,bn,btcusdt,1570150221496,8133.37,0.0068,false
168151295,bn,btcusdt,1570150221496,8133.43,0.053279,false
168151296,bn,btcusdt,1570150221530,8133.38,0.002827,false
168151297,bn,btcusdt,1570150221616,8131.26,0.123114,true
168151298,bn,btcusdt,1570150222433,8134,0.002957,false
168151299,bn,btcusdt,1570150222433,8134.56,0.057137,false
168151300,bn,btcusdt,1570150222433,8134.56,0.04456,false
168151301,bn,btcusdt,1570150222433,8134.84,1.37037,false
168151302,bn,btcusdt,1570150222458,8134,0.002763,true
168151303,bn,btcusdt,1570150222666,8133.18,0.187003,false
168151304,bn,btcusdt,1570150222983,8134.71,0.062415,false
168151305,bn,btcusdt,1570150222983,8134.83,0.092185,false
168151306,bn,btcusdt,1570150223291,8131.67,0.001793,true
168151307,bn,btcusdt,1570150223376,8134.72,0.036775,false
168151308,bn,btcusdt,1570150223376,8134.83,0.023275,false
168151309,bn,btcusdt,1570150224304,8134.63,0.004419,false
168151310,bn,btcusdt,1570150224312,8134.63,0.02385,false
168151311,bn,btcusdt,1570150224312,8134.83,0.036282,false
168151312,bn,btcusdt,1570150225260,8134.72,0.017134,false
168151313,bn,btcusdt,1570150225260,8134.83,0.042919,false
168151314,bn,btcusdt,1570150225413,8134.73,0.00184,false
168151315,bn,btcusdt,1570150225692,8131.58,0.002409,true
168151316,bn,btcusdt,1570150225839,8134.73,0.008268,false
168151317,bn,btcusdt,1570150225839,8134.83,0.019451,false
168151318,bn,btcusdt,1570150226208,8134.74,0.006944,false
168151319,bn,btcusdt,1570150226208,8134.83,0.053094,false
168151320,bn,btcusdt,1570150226475,8132.98,0.160007,false
168151321,bn,btcusdt,1570150226530,8131.73,0.004887,true
168151322,bn,btcusdt,1570150227163,8134.75,0.004108,false
168151323,bn,btcusdt,1570150227163,8134.83,0.032794,false
168151324,bn,btcusdt,1570150227163,8134.97,0.023144,false
168151325,bn,btcusdt,1570150227245,8131.73,0.001233,true
168151326,bn,btcusdt,1570150227436,8134.88,0.004437,false
168151327,bn,btcusdt,1570150227436,8134.97,0.306367,false
168151328,bn,btcusdt,1570150227496,8131.73,0.001749,true
168151329,bn,btcusdt,1570150227607,8131.73,0.002409,true
168151330,bn,btcusdt,1570150228126,8133.96,0.004807,false
168151331,bn,btcusdt,1570150228126,8134,0.055252,false
168151332,bn,btcusdt,1570150228464,8133.99,0.001719,true
168151333,bn,btcusdt,1570150228535,8131.83,0.005141,true
168151334,bn,btcusdt,1570150228749,8133.98,0.00493,false
168151335,bn,btcusdt,1570150228752,8132,0.038068,true
168151336,bn,btcusdt,1570150228856,8133.94,0.018572,false
168151337,bn,btcusdt,1570150228856,8134,0.019558,false
168151338,bn,btcusdt,1570150228863,8132.06,0.004887,true
168151339,bn,btcusdt,1570150228955,8133.88,0.012942,false
168151340,bn,btcusdt,1570150229050,8132.21,0.003137,true
168151341,bn,btcusdt,1570150229061,8133.86,0.012942,false
168151342,bn,btcusdt,1570150229087,8133.86,0.012245,false
168151343,bn,btcusdt,1570150229087,8133.87,0.012943,false
168151344,bn,btcusdt,1570150229087,8134,0.034867,false
168151345,bn,btcusdt,1570150229164,8133.98,0.003138,false
168151346,bn,btcusdt,1570150229164,8133.99,0.002176,false
168151347,bn,btcusdt,1570150229272,8133.99,0.005465,false
168151348,bn,btcusdt,1570150229286,8132.41,0.046739,true
168151349,bn,btcusdt,1570150229382,8132.47,0.038111,true
168151350,bn,btcusdt,1570150229382,8132.46,0.168395,true
168151351,bn,btcusdt,1570150229497,8133.96,0.001719,false
168151352,bn,btcusdt,1570150230009,8133.95,0.001719,true
168151353,bn,btcusdt,1570150230046,8133.96,0.060014,false
168151354,bn,btcusdt,1570150230496,8132.52,0.010014,true
168151355,bn,btcusdt,1570150231016,8133.96,0.03113,false
168151356,bn,btcusdt,1570150231016,8134,0.028913,false
168151357,bn,btcusdt,1570150231159,8132.52,0.012256,true
168151358,bn,btcusdt,1570150231335,8132.52,0.130986,true
168151359,bn,btcusdt,1570150231335,8132.51,0.038111,true
168151360,bn,btcusdt,1570150231381,8132.54,0.060549,true
168151361,bn,btcusdt,1570150231982,8133.9,0.060016,false
168151362,bn,btcusdt,1570150232458,8133.9,0.055323,false
168151363,bn,btcusdt,1570150232458,8133.95,0.3,false
168151364,bn,btcusdt,1570150232458,8134,0.644677,false
168151365,bn,btcusdt,1570150232953,8133.91,0.060026,false
168151366,bn,btcusdt,1570150233937,8133.91,0.032837,false
168151367,bn,btcusdt,1570150233937,8134,0.027213,false
168151368,bn,btcusdt,1570150234298,8133.19,0.254925,false
168151369,bn,btcusdt,1570150234912,8133.96,0.05469,false
168151370,bn,btcusdt,1570150234912,8134,0.00532,false
168151371,bn,btcusdt,1570150235896,8133.97,0.032214,false
168151372,bn,btcusdt,1570150235896,8134,0.027893,false
168151373,bn,btcusdt,1570150236587,8133.98,0.001352,false
168151374,bn,btcusdt,1570150236893,8133.98,0.017631,false
168151375,bn,btcusdt,1570150236893,8134,0.04241,false
168151376,bn,btcusdt,1570150237584,8132.33,0.272508,true
168151377,bn,btcusdt,1570150237584,8132.27,0.112482,true
168151378,bn,btcusdt,1570150237584,8132,1.035267,true
168151379,bn,btcusdt,1570150237584,8131.26,0.028056,true
168151380,bn,btcusdt,1570150237584,8131.02,0.001241,true
168151381,bn,btcusdt,1570150237584,8131,0.220554,true
168151382,bn,btcusdt,1570150237584,8130.68,0.112064,true
168151383,bn,btcusdt,1570150237584,8130.66,0.584219,true
168151384,bn,btcusdt,1570150237584,8130.63,0.5,true
168151385,bn,btcusdt,1570150237584,8130.27,0.040581,true
168151386,bn,btcusdt,1570150237584,8130.03,0.5,true
168151387,bn,btcusdt,1570150237584,8130,0.493028,true
168151388,bn,btcusdt,1570150237885,8133.84,0.060094,false
168151389,bn,btcusdt,1570150238272,8132,0.632496,true
168151390,bn,btcusdt,1570150238739,8133.84,0.063052,false
168151391,bn,btcusdt,1570150238763,8133.9,0.308533,true
168151392,bn,btcusdt,1570150238878,8133.85,0.060297,false
168151393,bn,btcusdt,1570150239880,8133.54,0.047787,false
168151394,bn,btcusdt,1570150239880,8133.6,0.012287,false
168151395,bn,btcusdt,1570150240565,8131.89,0.455091,false
168151396,bn,btcusdt,1570150240882,8133.39,0.028146,false
168151397,bn,btcusdt,1570150240882,8133.47,0.031926,false
168151398,bn,btcusdt,1570150241896,8133.39,0.028146,false
168151399,bn,btcusdt,1570150241896,8133.47,0.031954,false
168151400,bn,btcusdt,1570150242290,8130.73,0.012297,true
168151401,bn,btcusdt,1570150242586,8133.41,0.001903,false
168151402,bn,btcusdt,1570150242901,8133.41,0.003108,false
168151403,bn,btcusdt,1570150243040,8133.41,0.000001,false
168151404,bn,btcusdt,1570150243040,8133.47,0.012342,false
168151405,bn,btcusdt,1570150243040,8133.6,0.047728,false
168151406,bn,btcusdt,1570150243430,8133.55,0.004419,false
168151407,bn,btcusdt,1570150244182,8133.49,0.006163,false
168151408,bn,btcusdt,1570150244182,8133.53,0.053911,false
168151409,bn,btcusdt,1570150244310,8131.03,0.01,true
168151410,bn,btcusdt,1570150244363,8131.86,0.01761,false
168151411,bn,btcusdt,1570150244367,8131.86,0.348308,false
168151412,bn,btcusdt,1570150245335,8133.53,0.01761,false
168151413,bn,btcusdt,1570150245335,8133.9,0.007766,false
168151414,bn,btcusdt,1570150245335,8133.97,0.034657,false
168151415,bn,btcusdt,1570150246497,8132.83,0.00456,false
168151416,bn,btcusdt,1570150246497,8132.87,0.054348,false
168151417,bn,btcusdt,1570150246497,8132.9,0.001173,false
168151418,bn,btcusdt,1570150247484,8132.1,0.297404,false
168151419,bn,btcusdt,1570150247661,8132.9,0.060103,false
168151420,bn,btcusdt,1570150248471,8132.9,0.136138,false
168151421,bn,btcusdt,1570150248822,8132.89,0.004067,false
168151422,bn,btcusdt,1570150248822,8132.9,0.05601,false
168151423,bn,btcusdt,1570150249379,8131.17,0.002458,false
168151424,bn,btcusdt,1570150249613,8131.17,0.001242,false
168151425,bn,btcusdt,1570150250003,8132.88,0.060077,false
168151426,bn,btcusdt,1570150250024,8131.95,0.255592,false
168151427,bn,btcusdt,1570150250030,8132.88,0.169932,false
168151428,bn,btcusdt,1570150250031,8132.9,0.1799,false
168151429,bn,btcusdt,1570150250115,8132.88,0.017523,true
168151430,bn,btcusdt,1570150251176,8132.9,0.060107,false
168151431,bn,btcusdt,1570150252410,8133.4,0.06023,false
168151432,bn,btcusdt,1570150253148,8132.89,0.001985,true
168151433,bn,btcusdt,1570150253238,8132.91,0.048643,true
168151434,bn,btcusdt,1570150253422,8132.91,0.000008,true
168151435,bn,btcusdt,1570150253422,8132.89,0.012248,true
168151436,bn,btcusdt,1570150253548,8132.89,0.023863,true
168151437,bn,btcusdt,1570150253572,8132.89,0.000015,true
168151438,bn,btcusdt,1570150253646,8133.39,0.060206,false
168151439,bn,btcusdt,1570150253878,8131.49,0.047745,true
168151440,bn,btcusdt,1570150254119,8132.33,0.102924,false
168151441,bn,btcusdt,1570150254174,8132.88,0.0153,true
168151442,bn,btcusdt,1570150254196,8132.88,0.0153,true
168151443,bn,btcusdt,1570150254883,8133.3,0.022024,false
168151444,bn,btcusdt,1570150254883,8133.4,0.037986,false
168151445,bn,btcusdt,1570150254997,8133.37,0.012984,false
168151446,bn,btcusdt,1570150255082,8133.4,0.650622,false
168151447,bn,btcusdt,1570150255085,8133.4,0.010462,false
168151448,bn,btcusdt,1570150255085,8133.46,0.007642,false
168151449,bn,btcusdt,1570150255208,8133.99,0.004519,false
168151450,bn,btcusdt,1570150255208,8134,1.995481,false
168151451,bn,btcusdt,1570150255679,8132.51,0.002449,true
168151452,bn,btcusdt,1570150256093,8133.99,0.002464,false
168151453,bn,btcusdt,1570150256093,8134,0.057553,false
168151454,bn,btcusdt,1570150257306,8134,0.060015,false
168151455,bn,btcusdt,1570150257775,8133.27,0.285272,true
168151456,bn,btcusdt,1570150258331,8134,0.085934,false
168151457,bn,btcusdt,1570150258531,8134,0.060016,false
168151458,bn,btcusdt,1570150258561,8134,0.361392,false
168151459,bn,btcusdt,1570150259309,8132.81,0.003196,true
168151460,bn,btcusdt,1570150259540,8135,0.001358,false
168151461,bn,btcusdt,1570150259540,8135.31,0.001392,false
168151462,bn,btcusdt,1570150259540,8135.39,0.001355,false
168151463,bn,btcusdt,1570150259540,8135.71,0.001773,false
168151464,bn,btcusdt,1570150259759,8135.71,0.002212,false
168151465,bn,btcusdt,1570150259759,8135.77,0.057814,false
168151466,bn,btcusdt,1570150259973,8133.11,0.007172,true
168151467,bn,btcusdt,1570150260043,8134.73,0.0049,true
168151468,bn,btcusdt,1570150260080,8133.92,0.001985,true
168151469,bn,btcusdt,1570150260183,8133.92,0.003576,true
168151470,bn,btcusdt,1570150260290,8133.92,0.004714,true
168151471,bn,btcusdt,1570150260404,8133.92,0.009882,true
168151472,bn,btcusdt,1570150260827,8133.92,0.000013,true
168151473,bn,btcusdt,1570150260827,8133.24,0.002603,true
168151474,bn,btcusdt,1570150260915,8133.24,0.037481,true
168151475,bn,btcusdt,1570150260940,8134.84,0.155567,true
168151476,bn,btcusdt,1570150260994,8135.66,0.006327,false
168151477,bn,btcusdt,1570150260994,8135.71,0.053757,false
168151478,bn,btcusdt,1570150261125,8133.35,0.046108,true
168151479,bn,btcusdt,1570150261189,8135.64,0.003059,false
168151480,bn,btcusdt,1570150261405,8135.64,0.018677,false
168151481,bn,btcusdt,1570150261405,8135.77,0.027063,false
168151482,bn,btcusdt,1570150261552,8133.46,0.001377,true
168151483,bn,btcusdt,1570150261555,8135.72,0.004419,false
168151484,bn,btcusdt,1570150261890,8132.98,0.001244,true
168151485,bn,btcusdt,1570150262227,8135.72,0.024713,false
168151486,bn,btcusdt,1570150262227,8135.77,0.035353,false
168151487,bn,btcusdt,1570150263040,8133.72,0.001244,true
168151488,bn,btcusdt,1570150263474,8135.74,0.01775,false
168151489,bn,btcusdt,1570150263474,8135.77,0.00727,false
168151490,bn,btcusdt,1570150263474,8135.99,0.035069,false
168151491,bn,btcusdt,1570150263760,8134.6,0.187051,false
168151492,bn,btcusdt,1570150264742,8133.92,0.060308,false
168151493,bn,btcusdt,1570150264818,8133.92,0.036483,false
168151494,bn,btcusdt,1570150265161,8133.92,0.057156,false
168151495,bn,btcusdt,1570150265161,8135.94,0.017422,false
168151496,bn,btcusdt,1570150265161,8135.99,0.115422,false
168151497,bn,btcusdt,1570150265800,8135.77,0.012984,true
168151498,bn,btcusdt,1570150265963,8133.72,0.009499,true
168151499,bn,btcusdt,1570150266013,8135,0.043268,false
168151500,bn,btcusdt,1570150266013,8135.32,0.014176,false
168151501,bn,btcusdt,1570150266013,8135.99,0.002617,false
168151502,bn,btcusdt,1570150266593,8133.83,0.002329,true
168151503,bn,btcusdt,1570150267289,8135.95,0.008341,false
168151504,bn,btcusdt,1570150267289,8135.99,0.051742,false
168151505,bn,btcusdt,1570150267637,8135.77,0.001671,true
168151506,bn,btcusdt,1570150267957,8134.78,0.130498,false
168151507,bn,btcusdt,1570150268569,8135.96,0.005875,false
168151508,bn,btcusdt,1570150268569,8135.99,0.054185,false
168151509,bn,btcusdt,1570150269858,8135.98,0.003451,false
168151510,bn,btcusdt,1570150269858,8135.99,0.056626,false
168151511,bn,btcusdt,1570150270661,8134.12,0.033417,true
168151512,bn,btcusdt,1570150270897,8134.23,0.016678,true
168151513,bn,btcusdt,1570150271119,8135.98,0.015778,false
