Alert ID,Ticker,Description,Time
261017232,"BINANCE:QTUMUSDTPERP, 15m",ticker:QTUMUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:13.563;timenow:2021-08-24T00:52:29Z,2021-08-24T00:52:29.000Z
261015083,"BINANCE:ADAUSDTPERP, 15m",ticker:ADAUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:2.8478;timenow:2021-08-24T00:52:28Z,2021-08-24T00:52:28.000Z
261019390,"BINANCE:CVCUSDTPERP, 15m",ticker:CVCUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.36464;timenow:2021-08-24T00:52:25Z,2021-08-24T00:52:25.000Z
261016642,"BINANCE:DENTUSDTPERP, 15m",ticker:DENTUSDTPERP;interval:15;buy:0;sell:1;buy_strong:0;sell_strong:0;close:0.006872;timenow:2021-08-24T00:52:14Z,2021-08-24T00:52:14.000Z
261016502,"BINANCE:ENJUSDTPERP, 15m",ticker:ENJUSDTPERP;interval:15;buy:0;sell:1;buy_strong:0;sell_strong:0;close:2.0642;timenow:2021-08-24T00:52:12Z,2021-08-24T00:52:12.000Z
261018170,"BINANCE:AUDIOUSDTPERP, 15m",ticker:AUDIOUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:2.9876;timenow:2021-08-24T00:52:00Z,2021-08-24T00:52:00.000Z
261016040,"BINANCE:BCHUSDTPERP, 15m",ticker:BCHUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:669.68;timenow:2021-08-24T00:50:58Z,2021-08-24T00:50:59.000Z
261015813,"BINANCE:SANDUSDTPERP, 15m",ticker:SANDUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.65753;timenow:2021-08-24T00:49:41Z,2021-08-24T00:49:41.000Z
261018342,"BINANCE:ICXUSDTPERP, 15m",ticker:ICXUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:1.5253;timenow:2021-08-24T00:47:50Z,2021-08-24T00:47:50.000Z
261019279,"BINANCE:YFIUSDTPERP, 15m",ticker:YFIUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:39705;timenow:2021-08-24T00:47:11Z,2021-08-24T00:47:11.000Z
261017273,"BINANCE:1INCHUSDTPERP, 15m",ticker:1INCHUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:3.3596;timenow:2021-08-24T00:46:55Z,2021-08-24T00:46:55.000Z
261016601,"BINANCE:VETUSDTPERP, 15m",ticker:VETUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.12951;timenow:2021-08-24T00:46:22Z,2021-08-24T00:46:22.000Z
261016074,"BINANCE:TLMUSDTPERP, 15m",ticker:TLMUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.2941;timenow:2021-08-24T00:46:13Z,2021-08-24T00:46:13.000Z
261018734,"BINANCE:BELUSDTPERP, 15m",ticker:BELUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:2.5057;timenow:2021-08-24T00:46:03Z,2021-08-24T00:46:03.000Z
261015134,"BINANCE:AXSUSDTPERP, 15m",ticker:AXSUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:75.65;timenow:2021-08-24T00:45:55Z,2021-08-24T00:45:55.000Z
261015185,"BINANCE:XRPUSDTPERP, 15m",ticker:XRPUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:1.229;timenow:2021-08-24T00:45:48Z,2021-08-24T00:45:48.000Z
261016461,"BINANCE:AAVEUSDTPERP, 15m",ticker:AAVEUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:404.27;timenow:2021-08-24T00:45:45Z,2021-08-24T00:45:45.000Z
261015630,"BINANCE:EOSUSDTPERP, 15m",ticker:EOSUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:5.505;timenow:2021-08-24T00:45:07Z,2021-08-24T00:45:07.000Z
261015986,"BINANCE:ICPUSDTPERP, 15m",ticker:ICPUSDTPERP;interval:15;buy:0;sell:1;buy_strong:0;sell_strong:0;close:64.86;timenow:2021-08-24T00:45:00Z,2021-08-24T00:45:00.000Z
261015002,"BINANCE:BTCUSDTPERP, 15m",ticker:BTCUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:49210.08;timenow:2021-08-24T00:44:58Z,2021-08-24T00:44:58.000Z
261015443,"BINANCE:BNBUSDTPERP, 15m",ticker:BNBUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:494.39;timenow:2021-08-24T00:44:55Z,2021-08-24T00:44:55.000Z
261015630,"BINANCE:EOSUSDTPERP, 15m",ticker:EOSUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:5.505;timenow:2021-08-24T00:44:26Z,2021-08-24T00:44:26.000Z
261016074,"BINANCE:TLMUSDTPERP, 15m",ticker:TLMUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.2941;timenow:2021-08-24T00:44:10Z,2021-08-24T00:44:10.000Z
261015309,"BINANCE:ALICEUSDTPERP, 15m",ticker:ALICEUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:16.751;timenow:2021-08-24T00:43:59Z,2021-08-24T00:43:59.000Z
261015528,"BINANCE:ETCUSDTPERP, 15m",ticker:ETCUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:67.369;timenow:2021-08-24T00:43:31Z,2021-08-24T00:43:31.000Z
261015484,"BINANCE:DOTUSDTPERP, 15m",ticker:DOTUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:27.498;timenow:2021-08-24T00:43:05Z,2021-08-24T00:43:05.000Z
261016731,"BINANCE:ALGOUSDTPERP, 15m",ticker:ALGOUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:1.1222;timenow:2021-08-24T00:42:07Z,2021-08-24T00:42:07.000Z
261015725,"BINANCE:FILUSDTPERP, 15m",ticker:FILUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:79.219;timenow:2021-08-24T00:42:02Z,2021-08-24T00:42:02.000Z
261015348,"BINANCE:SOLUSDTPERP, 15m",ticker:SOLUSDTPERP;interval:15;buy:0;sell:1;buy_strong:0;sell_strong:0;close:73.518;timenow:2021-08-24T00:42:01Z,2021-08-24T00:42:01.000Z
261015986,"BINANCE:ICPUSDTPERP, 15m",ticker:ICPUSDTPERP;interval:15;buy:0;sell:1;buy_strong:0;sell_strong:0;close:64.86;timenow:2021-08-24T00:41:31Z,2021-08-24T00:41:31.000Z
261017758,"BINANCE:WAVESUSDTPERP, 15m",ticker:WAVESUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:25.563;timenow:2021-08-24T00:40:40Z,2021-08-24T00:40:40.000Z
261017088,"BINANCE:KSMUSDTPERP, 15m",ticker:KSMUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:323.2;timenow:2021-08-24T00:38:09Z,2021-08-24T00:38:09.000Z
261018229,"BINANCE:BTTUSDTPERP, 15m",ticker:BTTUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.004427;timenow:2021-08-24T00:36:37Z,2021-08-24T00:36:37.000Z
261015134,"BINANCE:AXSUSDTPERP, 15m",ticker:AXSUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:75.71;timenow:2021-08-24T00:36:35Z,2021-08-24T00:36:35.000Z
261017186,"BINANCE:SXPUSDTPERP, 15m",ticker:SXPUSDTPERP;interval:15;buy:0;sell:1;buy_strong:0;sell_strong:0;close:3.7603;timenow:2021-08-24T00:36:07Z,2021-08-24T00:36:07.000Z
261019229,"BINANCE:LRCUSDTPERP, 15m",ticker:LRCUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.49047;timenow:2021-08-24T00:34:34Z,2021-08-24T00:34:34.000Z
261018689,"BINANCE:IOTXUSDTPERP, 15m",ticker:IOTXUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.07929;timenow:2021-08-24T00:33:31Z,2021-08-24T00:33:31.000Z
261016333,"BINANCE:KAVAUSDTPERP, 15m",ticker:KAVAUSDTPERP;interval:15;buy:0;sell:1;buy_strong:0;sell_strong:0;close:8.3434;timenow:2021-08-24T00:33:26Z,2021-08-24T00:33:26.000Z
261016385,"BINANCE:FTMUSDTPERP, 15m",ticker:FTMUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.54043;timenow:2021-08-24T00:33:12Z,2021-08-24T00:33:13.000Z
261018457,"BINANCE:UNFIUSDTPERP, 15m",ticker:UNFIUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:14.507;timenow:2021-08-24T00:33:11Z,2021-08-24T00:33:11.000Z
261017462,"BINANCE:OMGUSDTPERP, 15m",ticker:OMGUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:6.6501;timenow:2021-08-24T00:33:10Z,2021-08-24T00:33:10.000Z
261019493,"BINANCE:LITUSDTPERP, 15m",ticker:LITUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:5.633;timenow:2021-08-24T00:31:33Z,2021-08-24T00:31:33.000Z
261018031,"BINANCE:IOSTUSDTPERP, 15m",ticker:IOSTUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.041801;timenow:2021-08-24T00:31:31Z,2021-08-24T00:31:31.000Z
261016768,"BINANCE:SRMUSDTPERP, 15m",ticker:SRMUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:7.437;timenow:2021-08-24T00:31:31Z,2021-08-24T00:31:31.000Z
261016865,"BINANCE:TRXUSDTPERP, 15m",ticker:TRXUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.09066;timenow:2021-08-24T00:25:47Z,2021-08-24T00:25:47.000Z
261017232,"BINANCE:QTUMUSDTPERP, 15m",ticker:QTUMUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:14.063;timenow:2021-08-24T00:25:21Z,2021-08-24T00:25:21.000Z
261018812,"BINANCE:ZRXUSDTPERP, 15m",ticker:ZRXUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:1.1713;timenow:2021-08-24T00:21:37Z,2021-08-24T00:21:37.000Z
261019025,"BINANCE:NKNUSDTPERP, 15m",ticker:NKNUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.48396;timenow:2021-08-24T00:19:30Z,2021-08-24T00:19:30.000Z
261015220,"BINANCE:AVAXUSDTPERP, 15m",ticker:AVAXUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:47.714;timenow:2021-08-24T00:15:31Z,2021-08-24T00:15:31.000Z
261019025,"BINANCE:NKNUSDTPERP, 15m",ticker:NKNUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.48386;timenow:2021-08-24T00:07:34Z,2021-08-24T00:07:34.000Z
261017232,"BINANCE:QTUMUSDTPERP, 15m",ticker:QTUMUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:14.063;timenow:2021-08-24T00:03:18Z,2021-08-24T00:03:18.000Z
261015134,"BINANCE:AXSUSDTPERP, 15m",ticker:AXSUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:77.21;timenow:2021-08-23T23:58:44Z,2021-08-23T23:58:44.000Z
261016074,"BINANCE:TLMUSDTPERP, 15m",ticker:TLMUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.3036;timenow:2021-08-23T23:43:15Z,2021-08-23T23:43:15.000Z
261016731,"BINANCE:ALGOUSDTPERP, 15m",ticker:ALGOUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:1.1457;timenow:2021-08-23T23:41:20Z,2021-08-23T23:41:20.000Z
261015134,"BINANCE:AXSUSDTPERP, 15m",ticker:AXSUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:77.19;timenow:2021-08-23T23:31:50Z,2021-08-23T23:31:50.000Z
261015185,"BINANCE:XRPUSDTPERP, 15m",ticker:XRPUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:1.2589;timenow:2021-08-23T23:29:13Z,2021-08-23T23:29:13.000Z
261015630,"BINANCE:EOSUSDTPERP, 15m",ticker:EOSUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:5.633;timenow:2021-08-23T23:26:10Z,2021-08-23T23:26:10.000Z
261015484,"BINANCE:DOTUSDTPERP, 15m",ticker:DOTUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:28.186;timenow:2021-08-23T23:22:10Z,2021-08-23T23:22:10.000Z
261017273,"BINANCE:1INCHUSDTPERP, 15m",ticker:1INCHUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:3.4259;timenow:2021-08-23T23:22:10Z,2021-08-23T23:22:10.000Z
261015134,"BINANCE:AXSUSDTPERP, 15m",ticker:AXSUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:77.22;timenow:2021-08-23T23:20:14Z,2021-08-23T23:20:15.000Z
261015002,"BINANCE:BTCUSDTPERP, 15m",ticker:BTCUSDTPERP;interval:15;buy:1;sell:0;buy_strong:0;sell_strong:0;close:49722;timenow:2021-08-23T23:18:05Z,2021-08-23T23:18:05.000Z
261016768,"BINANCE:SRMUSDTPERP, 15m",ticker:SRMUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:7.59;timenow:2021-08-23T23:18:02Z,2021-08-23T23:18:02.000Z
261016642,"BINANCE:DENTUSDTPERP, 15m",ticker:DENTUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.006999;timenow:2021-08-23T23:13:23Z,2021-08-23T23:13:23.000Z
261015772,"BINANCE:ATOMUSDTPERP, 15m",ticker:ATOMUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:22.148;timenow:2021-08-23T23:05:03Z,2021-08-23T23:05:03.000Z
261016333,"BINANCE:KAVAUSDTPERP, 15m",ticker:KAVAUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:8.4795;timenow:2021-08-23T23:02:53Z,2021-08-23T23:02:53.000Z
261019229,"BINANCE:LRCUSDTPERP, 15m",ticker:LRCUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.51542;timenow:2021-08-23T22:56:38Z,2021-08-23T22:56:38.000Z
261016642,"BINANCE:DENTUSDTPERP, 15m",ticker:DENTUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.007;timenow:2021-08-23T22:48:17Z,2021-08-23T22:48:17.000Z
261016333,"BINANCE:KAVAUSDTPERP, 15m",ticker:KAVAUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:8.4805;timenow:2021-08-23T22:45:20Z,2021-08-23T22:45:20.000Z
261018501,"BINANCE:BANDUSDTPERP, 15m",ticker:BANDUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:9.8594;timenow:2021-08-23T22:45:02Z,2021-08-23T22:45:02.000Z
261016385,"BINANCE:FTMUSDTPERP, 15m",ticker:FTMUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.561;timenow:2021-08-23T22:43:16Z,2021-08-23T22:43:16.000Z
261015528,"BINANCE:ETCUSDTPERP, 15m",ticker:ETCUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:68.649;timenow:2021-08-23T22:37:55Z,2021-08-23T22:37:55.000Z
261016333,"BINANCE:KAVAUSDTPERP, 15m",ticker:KAVAUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:8.4808;timenow:2021-08-23T22:37:42Z,2021-08-23T22:37:42.000Z
261017626,"BINANCE:NEOUSDTPERP, 15m",ticker:NEOUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:60.493;timenow:2021-08-23T22:33:46Z,2021-08-23T22:33:46.000Z
261018501,"BINANCE:BANDUSDTPERP, 15m",ticker:BANDUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:9.8599;timenow:2021-08-23T22:30:18Z,2021-08-23T22:30:18.000Z
261019025,"BINANCE:NKNUSDTPERP, 15m",ticker:NKNUSDTPERP;interval:15;buy:0;sell:1;buy_strong:0;sell_strong:0;close:0.48387;timenow:2021-08-23T22:30:00Z,2021-08-23T22:30:00.000Z
261015002,"BINANCE:BTCUSDTPERP, 15m",ticker:BTCUSDTPERP;interval:15;buy:1;sell:0;buy_strong:0;sell_strong:0;close:49721.05;timenow:2021-08-23T22:15:02Z,2021-08-23T22:15:02.000Z
261016601,"BINANCE:VETUSDTPERP, 15m",ticker:VETUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.13293;timenow:2021-08-23T22:14:41Z,2021-08-23T22:14:41.000Z
261017273,"BINANCE:1INCHUSDTPERP, 15m",ticker:1INCHUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:3.4266;timenow:2021-08-23T22:13:17Z,2021-08-23T22:13:17.000Z
261016040,"BINANCE:BCHUSDTPERP, 15m",ticker:BCHUSDTPERP;interval:15;buy:1;sell:0;buy_strong:0;sell_strong:0;close:678.49;timenow:2021-08-23T22:12:56Z,2021-08-23T22:12:56.000Z
261016642,"BINANCE:DENTUSDTPERP, 15m",ticker:DENTUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.007002;timenow:2021-08-23T22:11:59Z,2021-08-23T22:11:59.000Z
261016768,"BINANCE:SRMUSDTPERP, 15m",ticker:SRMUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:7.593;timenow:2021-08-23T22:05:03Z,2021-08-23T22:05:03.000Z
261015348,"BINANCE:SOLUSDTPERP, 15m",ticker:SOLUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:74.107;timenow:2021-08-23T21:58:57Z,2021-08-23T21:58:57.000Z
261019117,"BINANCE:ZENUSDTPERP, 15m",ticker:ZENUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:79.033;timenow:2021-08-23T21:08:22Z,2021-08-23T21:08:22.000Z
261018501,"BINANCE:BANDUSDTPERP, 15m",ticker:BANDUSDTPERP;interval:15;buy:1;sell:0;buy_strong:0;sell_strong:0;close:9.8639;timenow:2021-08-23T21:07:02Z,2021-08-23T21:07:02.000Z
261015309,"BINANCE:ALICEUSDTPERP, 15m",ticker:ALICEUSDTPERP;interval:15;buy:1;sell:0;buy_strong:0;sell_strong:0;close:17.327;timenow:2021-08-23T21:06:20Z,2021-08-23T21:06:20.000Z
261015986,"BINANCE:ICPUSDTPERP, 15m",ticker:ICPUSDTPERP;interval:15;buy:1;sell:0;buy_strong:0;sell_strong:0;close:65.46;timenow:2021-08-23T21:04:08Z,2021-08-23T21:04:08.000Z
261017088,"BINANCE:KSMUSDTPERP, 15m",ticker:KSMUSDTPERP;interval:15;buy:1;sell:0;buy_strong:0;sell_strong:0;close:330.39;timenow:2021-08-23T21:01:38Z,2021-08-23T21:01:38.000Z
261018734,"BINANCE:BELUSDTPERP, 15m",ticker:BELUSDTPERP;interval:15;buy:1;sell:0;buy_strong:0;sell_strong:0;close:2.558;timenow:2021-08-23T20:57:19Z,2021-08-23T20:57:19.000Z
261018229,"BINANCE:BTTUSDTPERP, 15m",ticker:BTTUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.00452;timenow:2021-08-23T20:41:44Z,2021-08-23T20:41:44.000Z
261018031,"BINANCE:IOSTUSDTPERP, 15m",ticker:IOSTUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.041765;timenow:2021-08-23T20:06:54Z,2021-08-23T20:06:54.000Z
261018379,"BINANCE:ZECUSDTPERP, 15m",ticker:ZECUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:162.01;timenow:2021-08-23T20:06:42Z,2021-08-23T20:06:42.000Z
261019390,"BINANCE:CVCUSDTPERP, 15m",ticker:CVCUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.36207;timenow:2021-08-23T20:06:13Z,2021-08-23T20:06:13.000Z
261018342,"BINANCE:ICXUSDTPERP, 15m",ticker:ICXUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:1.5241;timenow:2021-08-23T20:03:56Z,2021-08-23T20:03:57.000Z
261017758,"BINANCE:WAVESUSDTPERP, 15m",ticker:WAVESUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:25.523;timenow:2021-08-23T20:03:34Z,2021-08-23T20:03:34.000Z
261019279,"BINANCE:YFIUSDTPERP, 15m",ticker:YFIUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:39671;timenow:2021-08-23T20:02:43Z,2021-08-23T20:02:43.000Z
261018457,"BINANCE:UNFIUSDTPERP, 15m",ticker:UNFIUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:14.477;timenow:2021-08-23T20:02:36Z,2021-08-23T20:02:36.000Z
261019327,"BINANCE:ONTUSDTPERP, 15m",ticker:ONTUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:1.1353;timenow:2021-08-23T20:00:34Z,2021-08-23T20:00:34.000Z
261015813,"BINANCE:SANDUSDTPERP, 15m",ticker:SANDUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.67762;timenow:2021-08-23T19:39:06Z,2021-08-23T19:39:06.000Z
261018812,"BINANCE:ZRXUSDTPERP, 15m",ticker:ZRXUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:1.1294;timenow:2021-08-23T19:12:30Z,2021-08-23T19:12:30.000Z
261018457,"BINANCE:UNFIUSDTPERP, 15m",ticker:UNFIUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:14.465;timenow:2021-08-23T19:12:14Z,2021-08-23T19:12:14.000Z
261015036,"BINANCE:ETHUSDTPERP, 15m",ticker:ETHUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:3314.15;timenow:2021-08-23T19:12:09Z,2021-08-23T19:12:09.000Z
261017505,"BINANCE:CTKUSDTPERP, 15m",ticker:CTKUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:2.22;timenow:2021-08-23T19:11:59Z,2021-08-23T19:11:59.000Z
261017232,"BINANCE:QTUMUSDTPERP, 15m",ticker:QTUMUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:13.557;timenow:2021-08-23T19:10:45Z,2021-08-23T19:10:45.000Z
261017626,"BINANCE:NEOUSDTPERP, 15m",ticker:NEOUSDTPERP;interval:15;buy:0;sell:1;buy_strong:0;sell_strong:0;close:58.703;timenow:2021-08-23T19:10:14Z,2021-08-23T19:10:14.000Z
261015865,"BINANCE:RUNEUSDTPERP, 15m",ticker:RUNEUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:11.636;timenow:2021-08-23T19:03:39Z,2021-08-23T19:03:39.000Z
261019279,"BINANCE:YFIUSDTPERP, 15m",ticker:YFIUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:39669;timenow:2021-08-23T19:01:05Z,2021-08-23T19:01:05.000Z
261015443,"BINANCE:BNBUSDTPERP, 15m",ticker:BNBUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:503.06;timenow:2021-08-23T18:34:20Z,2021-08-23T18:34:20.000Z
261018304,"BINANCE:RLCUSDTPERP, 15m",ticker:RLCUSDTPERP;interval:15;buy:1;sell:0;buy_strong:0;sell_strong:0;close:5.2736;timenow:2021-08-23T18:15:15Z,2021-08-23T18:15:15.000Z
261018304,"BINANCE:RLCUSDTPERP, 15m",ticker:RLCUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:5.2866;timenow:2021-08-23T18:14:53Z,2021-08-23T18:14:53.000Z
261019077,"BINANCE:ZILUSDTPERP, 15m",ticker:ZILUSDTPERP;interval:15;buy:0;sell:1;buy_strong:0;sell_strong:0;close:0.11501;timenow:2021-08-23T18:10:39Z,2021-08-23T18:10:39.000Z
261017144,"BINANCE:DODOUSDTPERP, 15m",ticker:DODOUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:2.232;timenow:2021-08-23T18:06:22Z,2021-08-23T18:06:22.000Z
261018766,"BINANCE:ONEUSDTPERP, 15m",ticker:ONEUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.11701;timenow:2021-08-23T18:00:01Z,2021-08-23T18:00:01.000Z
261018766,"BINANCE:ONEUSDTPERP, 15m",ticker:ONEUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.11702;timenow:2021-08-23T17:59:29Z,2021-08-23T17:59:29.000Z
261017375,"BINANCE:BZRXUSDTPERP, 15m",ticker:BZRXUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.4456;timenow:2021-08-23T17:56:41Z,2021-08-23T17:56:41.000Z
261018644,"BINANCE:AKROUSDTPERP, 15m",ticker:AKROUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.03698;timenow:2021-08-23T17:55:06Z,2021-08-23T17:55:06.000Z
261015951,"BINANCE:CHZUSDTPERP, 15m",ticker:CHZUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:0.39281;timenow:2021-08-23T17:34:04Z,2021-08-23T17:34:04.000Z
261018766,"BINANCE:ONEUSDTPERP, 15m",ticker:ONEUSDTPERP;interval:15;buy:0;sell:0;buy_strong:0;sell_strong:1;close:0.11701;timenow:2021-08-23T17:30:25Z,2021-08-23T17:30:25.000Z
261018897,"BINANCE:EGLDUSDTPERP, 15m",ticker:EGLDUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:152.89;timenow:2021-08-23T17:02:19Z,2021-08-23T17:02:19.000Z
261015725,"BINANCE:FILUSDTPERP, 15m",ticker:FILUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:80.659;timenow:2021-08-23T16:59:42Z,2021-08-23T16:59:42.000Z
261019279,"BINANCE:YFIUSDTPERP, 15m",ticker:YFIUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:40528;timenow:2021-08-23T16:59:02Z,2021-08-23T16:59:02.000Z
261017186,"BINANCE:SXPUSDTPERP, 15m",ticker:SXPUSDTPERP;interval:15;buy:0;sell:0;buy_strong:1;sell_strong:0;close:3.7266;timenow:2021-08-23T16:58:59Z,2021-08-23T16:58:59.000Z
